mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
12	12	33	1.0	0	0	3/4	1	1		V|HC.CON}	g	i		V	V					HC.CON	}	M	1	1	1, 5, 2		1	1
12	12	34	1.0	1/4	1/4	3/4	1	1		V65	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
12	12	35	1.0	1/2	1/2	3/4	1	1		V7{	g	i		V7	V		7				{	Mm7	1	1	1, 5, 2, -1		1	1
13	13	36	2.0	0	0	3/4	1	1		i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	38	1.0	1/2	1/2	3/4	1	1		V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
14	14	39	1.0	0	0	3/4	1	1		i	g	i		i	i							m	1	1	0, -3, 1		0	0
14	14	40	1.0	1/4	1/4	3/4	1	1		i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	14	41	1.0	1/2	1/2	3/4	1	1		i	g	i		i	i							m	1	1	0, -3, 1		0	0
15	15	42	2.0	0	0	3/4	1	1		VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
15	15	44	1.0	1/2	1/2	3/4	1	1		III.ii7	g	III		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
16	16	45	3.0	0	0	3/4	1	1		V	g	III		V	V							M	1	0	1, 5, 2		1	1
17	17	48	3.0	0	0	3/4	1	1		III6	g	III		III6	III		6					M	1	0	8, 5, 4		4	8
18	18	51	1.0	0	0	3/4	1	1		vi	g	III		vi	vi							m	1	0	3, 0, 4		3	3
18	18	52	1.0	1/4	1/4	3/4	1	1		V65	g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
18	18	53	1.0	1/2	1/2	3/4	1	1		I	g	III		I	I							M	1	0	0, 4, 1		0	0
19	19	54	1.0	0	0	3/4	1	1		ii65	g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
19	19	55	1.0	1/4	1/4	3/4	1	1		V	g	III		V	V							M	1	0	1, 5, 2		1	1
19	19	56	1.0	1/2	1/2	3/4	1	1		V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
20	20			0	0	3/4	1	1	1	I|PAC}	g	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
21	20	57	1.0	0	0	3/4	1	1	2	I|PAC}	g	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
21	20	58	6.0	1/4	1/4	3/4	1	1	2	i.III{	g	i		III	III						{	M	1	1	-3, 1, -2		-3	-3
23	22	64	1.0	1/4	1/4	3/4	1	1		i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
23	22	65	1.0	1/2	1/2	3/4	1	1		i	g	i		i	i							m	1	1	0, -3, 1		0	0
24	23	66	1.0	0	0	3/4	1	1		VIM7	g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
24	23	67	1.0	1/4	1/4	3/4	1	1		ii%43	g	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
24	23	68	1.0	1/2	1/2	3/4	1	1		ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
25	24	69	1.0	0	0	3/4	1	1		V|HC.CON}	g	i		V	V					HC.CON	}	M	1	1	1, 5, 2		1	1
25	24	70	6.0	1/4	1/4	3/4	1	1		v.i{	g	v		i	i						{	m	1	1	0, -3, 1		0	0
27	26	76	1.0	1/4	1/4	3/4	1	1		i6	g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	26	77	1.0	1/2	1/2	3/4	1	1		i	g	v		i	i							m	1	1	0, -3, 1		0	0
28	27	78	1.0	0	0	3/4	1	1		VIM7	g	v		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
28	27	79	1.0	1/4	1/4	3/4	1	1		ii%43	g	v		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
28	27	80	1.0	1/2	1/2	3/4	1	1		ii%65	g	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
29	28	81	1.0	0	0	3/4	1	1		V	g	v		V	V							M	1	1	1, 5, 2		1	1
29	28	82	0.5	1/4	1/4	3/4	1	1		i6	g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
29	28	165/2	0.5	3/8	3/8	3/4	1	1		V43	g	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
29	28	83	1.0	1/2	1/2	3/4	1	1		i	g	v		i	i							m	1	1	0, -3, 1		0	0
30	29	84	1.0	0	0	3/4	1	1		ii%65	g	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
30	29	85	1.0	1/4	1/4	3/4	1	1		V(#64)	g	v		V(#64)	V			#64				M	1	1	1, 0, 2	4	1	1
30	29	86	1.0	1/2	1/2	3/4	1	1		V7	g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
31	30	87	1.0	0	0	3/4	1	1		I|IAC}	g	v		I	I					IAC	}	M	1	1	0, 4, 1		0	0
31	30	88	6.0	1/4	1/4	3/4	1	1		i.i{	g	i		i	i						{	m	1	1	0, -3, 1		0	0
33	32	94	2.0	1/4	1/4	3/4	1	1		iv64	g	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
34	33	96	1.0	0	0	3/4	1	1		ii%2	g	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
34	33	97	2.0	1/4	1/4	3/4	1	1		III64	g	i		III64	III		64					M	1	1	-2, -3, 1		-3	-2
35	34	99	1.0	0	0	3/4	1	1		VIM7	g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
35	34	100	1.5	1/4	1/4	3/4	1	1		ii%43	g	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
35	34	203/2	0.5	5/8	5/8	3/4	1	1		ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
36	35	102	1.0	0	0	3/4	1	1		V	g	i		V	V							M	1	1	1, 5, 2		1	1
36	35	103	2.0	1/4	1/4	3/4	1	1		i	g	i		i	i							m	1	1	0, -3, 1		0	0
37	36	105	1.0	0	0	3/4	1	1		V|HC.SIM}	g	i		V	V					HC.SIM	}	M	1	1	1, 5, 2		1	1
37	36	106	2.0	1/4	1/4	3/4	1	1		v{	g	i		v	v						{	m	1	1	1, -2, 2		1	1
38	37	108	1.0	0	0	3/4	1	1		#vi%2	g	i		#vi%2	#vi	%	2					%7	1	1	1, 3, 0, -3		3	1
38	37	109	2.0	1/4	1/4	3/4	1	1		ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
39	38	111	1.0	0	0	3/4	1	1		III+7	g	i		III+7	III	+	7					+7	1	1	-3, 1, 5, -5		-3	-3
39	38	112	0.5	1/4	1/4	3/4	1	1		#vi%43	g	i		#vi%43	#vi	%	43					%7	1	1	-3, 1, 3, 0		3	-3
39	38	225/2	0.5	3/8	3/8	3/4	1	1		V43	g	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
39	38	113	1.0	1/2	1/2	3/4	1	1		i	g	i		i	i							m	1	1	0, -3, 1		0	0
40	39	114	1.0	0	0	3/4	1	1		ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
40	39	115	1.0	1/4	1/4	3/4	1	1		V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
40	39	116	1.0	1/2	1/2	3/4	1	1		V	g	i		V	V							M	1	1	1, 5, 2		1	1
41	40	117	7.0	0	0	3/4	1	1		i|PAC}	g	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
41	40	118	0.0	1/4	1/4	3/4	1	1		{	g	i									{		1	1				
43	42	124	2.0	1/4	1/4	3/4	1	1		iv64	g	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
44	43	126	1.0	0	0	3/4	1	1		ii%2	g	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
44	43	127	2.0	1/4	1/4	3/4	1	1		III64	g	i		III64	III		64					M	1	1	-2, -3, 1		-3	-2
45	44	129	1.0	0	0	3/4	1	1		VIM7	g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
45	44	130	0.5	1/4	1/4	3/4	1	1		ii%43	g	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
45	44	261/2	0.5	3/8	3/8	3/4	1	1		V	g	i		V	V							M	1	1	1, 5, 2		1	1
45	44	131	1.0	1/2	1/2	3/4	1	1		ii%43	g	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
46	45	132	1.0	0	0	3/4	1	1		ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
46	45	133	1.0	1/4	1/4	3/4	1	1		V	g	i		V	V							M	1	1	1, 5, 2		1	1
46	45	134	1.0	1/2	1/2	3/4	1	1		V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
47	46			0	0	3/4	1	1	1	i|PAC}	g	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
48	20			0	0	3/4	1	1	1	III{	g	i		III	III						{	M	1	1	-3, 1, -2		-3	-3
49	46	135	3.0	0	0	3/4	1	1	2	i|PAC}	g	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
