mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	7	3/8	3/8	2/2	1	1	I64		F	V		I64	I		64					M	0	0	1, 0, 4		0	1
8	7	1/2	1/2	2/2	1	1	V2		F	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
8	7	5/8	5/8	2/2	1	1	I6		F	V		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	3/4	3/4	2/2	1	1	V43		F	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	7	7/8	7/8	2/2	1	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
9	8	0	0	2/2	1	1	V6		F	V		V6	V		6					M	0	0	5, 2, 1		1	5
9	8	1/2	1/2	2/2	1	1	v6		F	V		v6	v		6					m	0	0	-2, 2, 1		1	-2
9	8	3/4	3/4	2/2	1	1	V2/IV		F	V		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
10	9	0	0	2/2	1	1	vi7		F	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
10	9	1/4	1/4	2/2	1	1	IV6		F	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
10	9	1/2	1/2	2/2	1	1	vii%7		F	V		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
10	9	3/4	3/4	2/2	1	1	V65		F	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
11	10	0	0	2/2	1	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
11	10	1/8	1/8	2/2	1	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	10	1/4	1/4	2/2	1	1	vi		F	V		vi	vi							m	0	0	3, 0, 4		3	3
11	10	3/8	3/8	2/2	1	1	ii65		F	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
11	10	1/2	1/2	2/2	1	1	V(64)		F	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
11	10	3/4	3/4	2/2	1	1	V		F	V		V	V							M	0	0	1, 5, 2		1	1
13	11	3/8	3/8	2/2	1	1	I.V		F	I		V	V							M	0	0	1, 5, 2		1	1
13	11	1/2	1/2	2/2	1	1	V2		F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
14	12	0	0	2/2	1	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	12	1/2	1/2	2/2	1	1	ii7		F	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
14	12	3/4	3/4	2/2	1	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	13	0	0	2/2	1	1	IM7		F	I		IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
15	13	1/4	1/4	2/2	1	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
15	13	1/2	1/2	2/2	1	1	vi.VIM7		F	vi		VIM7	VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
15	13	3/4	3/4	2/2	1	1	ii%43		F	vi		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
15	13	7/8	7/8	2/2	1	1	ii%65		F	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
16	14	0	0	2/2	1	1	V\\		F	vi		V	V						\\	M	0	1	1, 5, 2		1	1
16	14	1/2	1/2	2/2	1	1	V2		F	vi		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
17	15	0	0	2/2	1	1	i6		F	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
17	15	1/4	1/4	2/2	1	1	i		F	vi		i	i							m	0	1	0, -3, 1		0	0
17	15	1/2	1/2	2/2	1	1	ii%65		F	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
17	15	3/4	3/4	2/2	1	1	V		F	vi		V	V							M	0	1	1, 5, 2		1	1
18	16	0	0	2/2	1	1	i\\		F	vi		i	i						\\	m	0	1	0, -3, 1		0	0
18	16	1/2	1/2	2/2	1	1	ii.V6		F	ii		V6	V		6					M	0	1	5, 2, 1		1	5
19	17	0	0	2/2	1	1	V		F	ii		V	V							M	0	1	1, 5, 2		1	1
19	17	1/2	1/2	2/2	1	1	V2		F	ii		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
20	18	0	0	2/2	1	1	i6		F	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
20	18	1/2	1/2	2/2	1	1	v.V65		F	v		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
21	19	0	0	2/2	1	1	V7		F	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
21	19	1/2	1/2	2/2	1	1	V7		F	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
22	20	0	0	2/2	1	1	i		F	v		i	i							m	0	1	0, -3, 1		0	0
22	20	1/2	1/2	2/2	1	1	ii.ii%43		F	ii		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
23	21	0	0	2/2	1	1	V		F	ii		V	V							M	0	1	1, 5, 2		1	1
23	21	1/8	1/8	2/2	1	1	i6		F	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
23	21	1/4	1/4	2/2	1	1	V43		F	ii		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
23	21	7/16	7/16	2/2	1	1	i		F	ii		i	i							m	0	1	0, -3, 1		0	0
23	21	1/2	1/2	2/2	1	1	V(64)		F	ii		V(64)	V			64				M	0	1	1, 0, -3		1	1
23	21	3/4	3/4	2/2	1	1	V		F	ii		V	V							M	0	1	1, 5, 2		1	1
24	22	0	0	2/2	1	1	i\\		F	ii		i	i						\\	m	0	1	0, -3, 1		0	0
24	22	1/2	1/2	2/2	1	1	I.V		F	I		V	V							M	0	0	1, 5, 2		1	1
25	23	0	0	2/2	1	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
25	23	1/4	1/4	2/2	1	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
25	23	1/2	1/2	2/2	1	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
25	23	3/4	3/4	2/2	1	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
26	24	1/4	1/4	2/2	1	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
26	24	1/2	1/2	2/2	1	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
26	24	3/4	3/4	2/2	1	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
27	25	0	0	2/2	1	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
27	25	1/4	1/4	2/2	1	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
27	25	3/4	3/4	2/2	1	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
28	26	0	0	2/2	1	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	26	1/4	1/4	2/2	1	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
28	26	3/4	3/4	2/2	1	1	viio		F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
29	27	0	0	2/2	1	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	27	1/4	1/4	2/2	1	1	V65		F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
29	27	1/2	1/2	2/2	1	1	I(4)		F	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
29	27	3/4	3/4	2/2	1	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
30	28	0	0	2/2	1	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
30	28	1/2	1/2	2/2	1	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
31	29	0	0	2/2	1	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
31	29	1/2	1/2	2/2	1	1	V2		F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
32	30	0	0	2/2	1	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
33	31	0	0	2/2	1	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
33	31	1/2	1/2	2/2	1	1	V2/IV		F	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
34	32	0	0	2/2	1	1	IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
34	32	1/4	1/4	2/2	1	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
34	32	1/2	1/2	2/2	1	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
34	32	3/4	3/4	2/2	1	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
35	33	0	0	2/2	1	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
35	33	1/2	1/2	2/2	1	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
36	34	0	0	2/2	1	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
36	34	1/4	1/4	2/2	1	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
36	34	1/2	1/2	2/2	1	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
37	35	0	0	2/2	1	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
37	35	1/4	1/4	2/2	1	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
37	35	1/2	1/2	2/2	1	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
37	35	3/4	3/4	2/2	1	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
38	36	0	0	2/2	1	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
38	36	1/2	1/2	2/2	1	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
38	36	3/4	3/4	2/2	1	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
39	37	0	0	2/2	1	1	V65		F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
39	37	1/4	1/4	2/2	1	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
39	37	1/2	1/2	2/2	1	1	V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
39	37	3/4	3/4	2/2	1	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	38	0	0	2/2	1	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
40	38	1/2	1/2	2/2	1	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	39	0	0	2/2	1	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
41	39	1/4	1/4	2/2	1	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
41	39	1/2	1/2	2/2	1	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
42	40	0	0	2/2	1	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
42	40	1/8	1/8	2/2	1	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
42	40	1/4	1/4	2/2	1	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
42	40	1/2	1/2	2/2	1	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
43	41	0	0	2/2	1	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
43	41	1/4	1/4	2/2	1	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
43	41	1/2	1/2	2/2	1	1	V65		F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
44	42	0	0	2/2	1	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	42	1/8	1/8	2/2	1	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
44	42	1/4	1/4	2/2	1	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
44	42	3/8	3/8	2/2	1	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
44	42	1/2	1/2	2/2	1	1	V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
44	42	3/4	3/4	2/2	1	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	43	0	0	2/2	1	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
